iso3,sex,age_group,kcal_mean,best_dist,cv,source_final,kcal_country_mean
HRV,Males,85-89,2030.1968560731436,log-normal,0.18986272747177838,nearest_country_exact,2154.399038859151
HRV,Males,90-94,1985.3042660970184,gamma,0.19019398615134306,nearest_country_exact,2154.399038859151
HRV,Males,95-99,1951.0166362820494,gamma,0.19019398615134306,nearest_country_nearest_age,2154.399038859151
HTI,Females,0-0.99,451.6845489066165,gamma,0.24289423835095583,nearest_country_nearest_age,1894.2576266038316
HTI,Females,1-4,824.830604651667,gamma,0.24289423835095583,nearest_country_nearest_age,1894.2576266038316
HTI,Females,5-9,1252.1600968553762,gamma,0.24289423835095583,nearest_country_nearest_age,1894.2576266038316
HTI,Females,10-14,1702.0803812097265,gamma,0.24289423835095583,nearest_country_nearest_age,1894.2576266038316
HTI,Females,15-19,1892.2680999439872,gamma,0.24289423835095583,nearest_country_nearest_age,1894.2576266038316
HTI,Females,20-24,1939.7473311040355,gamma,0.24289423835095583,nearest_country_exact,1894.2576266038316
HTI,Females,25-29,1950.447800760569,gamma,0.24098581121053092,nearest_country_exact,1894.2576266038316
HTI,Females,30-34,1945.7458305817393,gamma,0.24425305597392383,nearest_country_exact,1894.2576266038316
HTI,Females,35-39,1922.8268031655598,gamma,0.245633691612389,nearest_country_exact,1894.2576266038316
HTI,Females,40-44,1877.210307137439,log-normal,0.2582839029352789,nearest_country_exact,1894.2576266038316
HTI,Females,45-49,1836.4927224474707,log-normal,0.26079958359945266,nearest_country_exact,1894.2576266038316
HTI,Females,50-54,1800.4771079363315,gamma,0.24493824040730072,nearest_country_exact,1894.2576266038316
HTI,Females,55-59,1762.820317097503,log-normal,0.25637938685547024,nearest_country_exact,1894.2576266038316
HTI,Females,60-64,1722.5786735425643,log-normal,0.2504328172732685,nearest_country_exact,1894.2576266038316
HTI,Females,65-69,1681.270265374628,gamma,0.24130444298837245,nearest_country_exact,1894.2576266038316
HTI,Females,70-74,1639.4530925451074,gamma,0.25841169585164364,nearest_country_exact,1894.2576266038316
HTI,Females,75-79,1599.7612430599445,gamma,0.25841169585164364,nearest_country_nearest_age,1894.2576266038316
HTI,Females,80-84,1563.4912462180137,gamma,0.25841169585164364,nearest_country_nearest_age,1894.2576266038316
HTI,Females,85-89,1531.7262783955896,gamma,0.25841169585164364,nearest_country_nearest_age,1894.2576266038316
HTI,Females,90-94,1504.2611925517112,gamma,0.25841169585164364,nearest_country_nearest_age,1894.2576266038316
HTI,Females,95-99,1482.893076765198,gamma,0.25841169585164364,nearest_country_nearest_age,1894.2576266038316
HTI,Males,0-0.99,520.4498370367932,gamma,0.24289423835095583,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,1-4,877.6600706399818,gamma,0.24289423835095583,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,5-9,1512.2947506757498,gamma,0.24289423835095583,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,10-14,2140.061107780138,gamma,0.24289423835095583,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,15-19,2615.780684005763,gamma,0.24289423835095583,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,20-24,2501.6286645333416,gamma,0.24289423835095583,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,25-29,2506.379870002002,gamma,0.24098581121053092,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,30-34,2496.319459113268,gamma,0.24425305597392383,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,35-39,2474.1225492812714,gamma,0.245633691612389,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,40-44,2443.227404912522,log-normal,0.2582839029352789,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,45-49,2406.4404375273693,log-normal,0.26079958359945266,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,50-54,2365.9197939967235,gamma,0.24493824040730072,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,55-59,2320.95156261804,log-normal,0.25637938685547024,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,60-64,2271.010566966458,log-normal,0.2504328172732685,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,65-69,2216.1460423318085,gamma,0.24130444298837245,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,70-74,2155.9969299220006,gamma,0.25841169585164364,nearest_country_opposite_sex,1894.2576266038316
HTI,Males,75-79,2092.721376607944,gamma,0.25841169585164364,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,80-84,2026.6722353000932,gamma,0.25841169585164364,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,85-89,1950.3247125359921,gamma,0.25841169585164364,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,90-94,1908.3188044287876,gamma,0.25841169585164364,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HTI,Males,95-99,1874.075660351553,gamma,0.25841169585164364,ultimate_fallback_opposite_sex_nearest_age,1894.2576266038316
HUN,Females,0-0.99,494.3746241538029,gamma,0.13975452954206297,nearest_country_nearest_age,2171.0912167775855
HUN,Females,1-4,861.9402351830593,gamma,0.13975452954206297,nearest_country_nearest_age,2171.0912167775855
HUN,Females,5-9,1383.6903017905497,gamma,0.13975452954206297,nearest_country_nearest_age,2171.0912167775855
HUN,Females,10-14,1804.9290244022332,gamma,0.13975452954206297,nearest_country_nearest_age,2171.0912167775855
HUN,Females,15-19,1989.9198341852411,gamma,0.13975452954206297,nearest_country_exact,2171.0912167775855
HUN,Females,20-24,2071.50727488383,gamma,0.14274919638944558,nearest_country_exact,2171.0912167775855
HUN,Females,25-29,2085.9853632156364,gamma,0.14486433175827446,nearest_country_exact,2171.0912167775855
HUN,Females,30-34,2083.425651568884,gamma,0.14497228415571473,nearest_country_exact,2171.0912167775855
HUN,Females,35-39,2068.220066242738,gamma,0.1485283528031245,nearest_country_exact,2171.0912167775855
HUN,Females,40-44,2054.4874377940214,gamma,0.14367573509625556,nearest_country_exact,2171.0912167775855
HUN,Females,45-49,2043.5300756570466,gamma,0.150166808795257,nearest_country_exact,2171.0912167775855
HUN,Females,50-54,2027.8035665571754,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,55-59,2009.55327158805,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,60-64,1967.7985366906764,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,65-69,1938.4561579189578,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,70-74,1862.4731385101002,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,75-79,1818.598782740328,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,80-84,1719.5154884000774,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,85-89,1650.8972533783667,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,90-94,1620.9531178335521,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Females,95-99,1598.8497832277367,gamma,0.150166808795257,nearest_country_nearest_age,2171.0912167775855
HUN,Males,0-0.99,569.6391280126952,gamma,0.13975452954206297,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,1-4,912.2273422362737,gamma,0.13975452954206297,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,5-9,1568.2410207992036,gamma,0.13975452954206297,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,10-14,2177.6050772806193,gamma,0.13975452954206297,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,15-19,2716.824053196648,gamma,0.13975452954206297,nearest_country_opposite_sex,2171.0912167775855
HUN,Males,20-24,2786.555987320806,gamma,0.14274919638944558,nearest_country_opposite_sex,2171.0912167775855
HUN,Males,25-29,2802.8303645275255,gamma,0.14486433175827446,nearest_country_opposite_sex,2171.0912167775855
HUN,Males,30-34,2779.0025926017925,gamma,0.14497228415571473,nearest_country_opposite_sex,2171.0912167775855
HUN,Males,35-39,2759.7733201958395,gamma,0.1485283528031245,nearest_country_opposite_sex,2171.0912167775855
HUN,Males,40-44,2724.1798561394203,gamma,0.14367573509625556,nearest_country_opposite_sex,2171.0912167775855
HUN,Males,45-49,2690.4096252910394,gamma,0.150166808795257,nearest_country_opposite_sex,2171.0912167775855
HUN,Males,50-54,2644.4336115376177,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,55-59,2601.241845540313,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,60-64,2531.0967649749255,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,65-69,2478.402630829326,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,70-74,2377.2086970610526,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,75-79,2313.42247911286,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,80-84,2192.765755384893,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,85-89,2112.139329234383,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,90-94,2065.9747051490954,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
HUN,Males,95-99,2031.1536453088897,gamma,0.150166808795257,ultimate_fallback_opposite_sex_nearest_age,2171.0912167775855
IDN,Females,0-0.99,603.9079697975388,gamma,0.3935436855140729,nearest_country_exact,2256.519437166328
IDN,Females,1-4,1058.4297954783112,gamma,0.3935436855140729,nearest_country_exact,2256.519437166328
IDN,Females,5-9,1432.30109637924,gamma,0.23404762647027652,nearest_country_exact,2256.519437166328
IDN,Females,10-14,1878.9125658681653,gamma,0.23076774863137497,nearest_country_exact,2256.519437166328
IDN,Females,15-19,2183.5106504094247,gamma,0.23084536010932918,nearest_country_exact,2256.519437166328
IDN,Females,20-24,2391.099900764399,gamma,0.2309729155654475,nearest_country_exact,2256.519437166328
IDN,Females,25-29,2404.7263395858613,gamma,0.23199796960643043,nearest_country_exact,2256.519437166328
IDN,Females,30-34,2399.80019543865,gamma,0.2344331628470448,nearest_country_exact,2256.519437166328
IDN,Females,35-39,2365.909640269974,gamma,0.23714341252008425,nearest_country_exact,2256.519437166328
IDN,Females,40-44,2323.8015306107386,gamma,0.23765281948768935,nearest_country_exact,2256.519437166328
IDN,Females,45-49,2279.4442905502156,gamma,0.23774140480906106,nearest_country_exact,2256.519437166328
IDN,Females,50-54,2220.1550188987017,gamma,0.24022631983821127,nearest_country_exact,2256.519437166328
IDN,Females,55-59,2166.6586294514814,gamma,0.2396048087760385,nearest_country_exact,2256.519437166328
IDN,Females,60-64,2079.03031474374,gamma,0.2383633095414374,nearest_country_exact,2256.519437166328
IDN,Females,65-69,2018.4354503226982,gamma,0.2423887832775531,nearest_country_exact,2256.519437166328
IDN,Females,70-74,1902.0402092140926,gamma,0.24181269074649053,nearest_country_exact,2256.519437166328
IDN,Females,75-79,1843.9248739183736,gamma,0.2442456144480356,nearest_country_exact,2256.519437166328
IDN,Females,80-84,1723.3495416737153,gamma,0.24621794445342032,nearest_country_exact,2256.519437166328
IDN,Females,85-89,1676.666371637226,gamma,0.24621794445342032,nearest_country_nearest_age,2256.519437166328
IDN,Females,90-94,1639.835489895159,gamma,0.24621794445342032,nearest_country_nearest_age,2256.519437166328
IDN,Females,95-99,1611.5842177814197,gamma,0.24621794445342032,nearest_country_nearest_age,2256.519437166328
IDN,Males,0-0.99,695.8480320550668,gamma,0.4079926315687384,nearest_country_exact,2256.519437166328
IDN,Males,1-4,1110.3572793285355,gamma,0.4079926315687384,nearest_country_exact,2256.519437166328
IDN,Males,5-9,1571.4728970638155,gamma,0.2558303607795114,nearest_country_exact,2256.519437166328
IDN,Males,10-14,2200.8563829188697,gamma,0.24341812907169902,nearest_country_exact,2256.519437166328
IDN,Males,15-19,2854.278135648178,gamma,0.2371754299050442,nearest_country_exact,2256.519437166328
IDN,Males,20-24,2949.334066364075,gamma,0.23485126074700982,nearest_country_exact,2256.519437166328
IDN,Males,25-29,2929.0370359134276,gamma,0.23851578714326693,nearest_country_exact,2256.519437166328
IDN,Males,30-34,2914.6645440808074,gamma,0.23629630644763724,nearest_country_exact,2256.519437166328
IDN,Males,35-39,2870.669359158052,gamma,0.23785624600150618,nearest_country_exact,2256.519437166328
